账号名称,直播id,直播标题,开播时间,关播时间,直播时长,峰值人数,平均人数,收获音浪,粉丝音浪,非粉音浪,首次送礼用户音浪,送礼人数,送礼粉丝人数,送礼非粉人数,首次送礼人数,预计收入,曝光人数,观看人数,观看粉丝人数,观看非粉人数,涨粉人数,掉粉人数,加团人数,人均停留时长,粉丝人均停留时长,非粉人均停留时长,评论人数,评论粉丝人数,评论非粉人数,点赞次数,点赞粉丝次数,点赞非粉次数,分享次数,分享粉丝次数,分享非粉次数,曝光分布,观看分布,群内粉丝,群外粉丝,观看率,涨粉率,评论率,送礼率,粉丝观看率,粉丝评论率,粉丝点赞率,粉丝分享率,粉丝送礼率,群内粉丝率,创建时间
"财经葛先生","7602098008892934958","黄金、有色暴跌！今天咋办？","""2026-02-02T03:03:20.000Z""","""2026-02-02T04:09:20.000Z""",66,2509,2173,6103,6103,0,126,901,901,0,69,"305.00",15106,6433,6288,145,18,7,38,"21.3300","13.8800","5.4700",1320,1315,5,159016,159016,0,77,77,0,,,0,,"0.4259","0.0028","0.2052","0.1401","0.9775","0.9962","1.0000","1.0000","1.0000","0.0000","""2026-02-10T07:30:40.000Z"""
"财经葛先生","7602043791982791458","黄金A股出现剧烈回调 如何操作","""2026-02-01T23:33:26.000Z""","""2026-02-02T00:36:02.000Z""",62,1975,1597,7665,7662,3,160,1021,1019,2,87,"383.00",13308,4808,4743,65,20,3,64,"19.8000","14.8000","6.0800",744,742,2,119937,119644,293,46,46,0,,,0,,"0.3613","0.0042","0.1547","0.2124","0.9865","0.9973","0.9976","1.0000","0.9980","0.0000","""2026-02-10T07:31:31.000Z"""
"财经葛先生","7601312236216290083","黄金A股出现剧烈回调","""2026-01-31T00:14:20.000Z""","""2026-01-31T00:45:24.000Z""",31,2024,1545,4015,4005,10,74,444,439,5,54,"200.00",8617,3548,3445,103,31,0,34,"13.0500","11.2700","6.4800",581,577,4,59664,59664,0,54,54,0,,,0,,"0.4117","0.0087","0.1638","0.1251","0.9710","0.9931","1.0000","1.0000","0.9887","0.0000","""2026-02-10T07:32:27.000Z"""
"财经葛先生","7601148213110164239","黄金A股出现剧烈回调","""2026-01-30T13:37:32.000Z""","""2026-01-30T15:29:28.000Z""",111,3672,2997,27464,27461,3,316,954,951,3,171,"1373.00",21483,8442,8240,202,90,17,115,"39.0800","23.6300","13.5800",1904,1887,17,409246,404563,4683,241,237,4,,,0,,"0.3930","0.0107","0.2255","0.1130","0.9761","0.9911","0.9886","0.9834","0.9969","0.0000","""2026-02-10T07:33:09.000Z"""
"财经葛先生","7601083209430174515","黄金A股出现剧烈回调","""2026-01-30T09:25:18.000Z""","""2026-01-30T10:26:15.000Z""",60,2343,1833,9876,9874,2,77,620,619,1,46,"493.00",13289,5080,5003,77,39,6,27,"21.0700","14.9200","9.0700",868,861,7,136648,135898,750,98,98,0,,,0,,"0.3823","0.0077","0.1709","0.1220","0.9848","0.9919","0.9945","1.0000","0.9984","0.0000","""2026-02-10T07:33:48.000Z"""
"财经葛先生","7600984090720193331","黄金A股出现剧烈回调","""2026-01-30T03:00:31.000Z""","""2026-01-30T04:02:59.000Z""",62,1994,1720,4610,4610,0,70,905,905,0,47,"230.00",14154,5355,5259,96,45,13,32,"19.5500","13.0000","7.6000",869,866,3,92303,92301,2,83,83,0,,,0,,"0.3783","0.0084","0.1623","0.1690","0.9821","0.9965","1.0000","1.0000","1.0000","0.0000","""2026-02-10T07:34:23.000Z"""
"财经葛先生","7600715333619436314","黄金暴涨！有色下跌！今天咋办？","""2026-01-29T09:37:51.000Z""","""2026-01-29T10:29:26.000Z""",51,1823,1539,7266,7266,0,24,552,552,0,19,"363.00",13008,4622,4519,103,12,5,9,"16.5200","12.1800","3.7800",1022,1016,6,90078,90078,0,66,66,0,,,0,,"0.3553","0.0026","0.2211","0.1194","0.9777","0.9941","1.0000","1.0000","1.0000","0.0000","""2026-02-10T07:35:00.000Z"""
"财经葛先生","7600615378712447790","黄金暴涨！有色下跌！今天咋办？","""2026-01-29T03:10:07.000Z""","""2026-01-29T04:00:21.000Z""",50,1877,1559,5819,5819,0,51,851,851,0,35,"290.00",14727,4571,4407,164,27,0,16,"16.3300","11.3800","4.1200",1016,1007,9,83283,83234,49,51,51,0,,,0,,"0.3104","0.0059","0.2223","0.1862","0.9641","0.9911","0.9994","1.0000","1.0000","0.0000","""2026-02-10T07:35:37.000Z"""
"财经葛先生","7600242048603720499","黄金破5200、A股反弹！还能买吗？","""2026-01-28T03:01:12.000Z""","""2026-01-28T03:54:37.000Z""",53,1729,1433,7908,7908,0,70,593,593,0,22,"395.00",10175,4110,4036,74,17,5,12,"17.7000","11.6000","5.1700",844,842,2,108411,108389,22,44,43,1,,,0,,"0.4039","0.0041","0.2054","0.1443","0.9820","0.9976","0.9998","0.9773","1.0000","0.0000","""2026-02-10T07:36:14.000Z"""
"财经葛先生","7600192727988374312","黄金破5000！A股震荡！咋办","""2026-01-27T23:50:16.000Z""","""2026-01-28T00:43:23.000Z""",53,2055,1469,6336,6332,4,157,530,526,4,58,"316.00",65540,6355,3628,2727,243,4,51,"11.3500","13.1800","2.3800",517,477,40,79394,79275,119,72,62,10,,,0,,"0.0970","0.0382","0.0814","0.0834","0.5709","0.9226","0.9985","0.8611","0.9925","0.0000","""2026-02-10T07:36:50.000Z"""
"财经葛先生","7599971783411845898","黄金破5000！A股震荡！咋办","""2026-01-27T09:32:32.000Z""","""2026-01-27T10:28:20.000Z""",55,1453,1237,4041,3980,61,52,477,476,1,11,"202.00",10933,3854,3773,81,15,7,4,"17.0300","12.3300","5.6300",824,819,5,119474,118823,651,21,21,0,,,0,,"0.3525","0.0039","0.2138","0.1238","0.9790","0.9939","0.9946","1.0000","0.9979","0.0000","""2026-02-10T07:37:27.000Z"""
"财经葛先生","7599870405253499686","黄金破5000！A股震荡！咋办","""2026-01-27T02:59:04.000Z""","""2026-01-27T03:41:05.000Z""",42,1650,1335,5005,5005,0,16,600,600,0,13,"250.00",8842,3514,3479,35,6,0,2,"15.0500","10.3500","5.9500",861,859,2,60535,60533,2,26,25,1,,,0,,"0.3974","0.0017","0.2450","0.1707","0.9900","0.9977","1.0000","0.9615","1.0000","0.0000","""2026-02-10T07:38:10.000Z"""
"财经葛先生","7599603408802237193","黄金破5000！A股震荡！咋办","""2026-01-26T09:43:02.000Z""","""2026-01-26T10:31:46.000Z""",48,1558,1371,7581,7581,0,27,485,485,0,19,"379.00",10644,3781,3724,57,11,6,10,"16.7200","12.4700","3.5300",888,883,5,114058,114058,0,42,42,0,,,0,,"0.3552","0.0029","0.2349","0.1283","0.9849","0.9944","1.0000","1.0000","1.0000","0.0000","""2026-02-10T07:39:04.000Z"""
"财经葛先生","7599499707786054446","黄金破5000！A股震荡！咋办","""2026-01-26T03:00:22.000Z""","""2026-01-26T03:56:51.000Z""",56,4165,3176,10150,10137,13,563,1596,1588,8,327,"507.00",559043,48350,7813,40537,1506,19,282,"2.8500","10.4500","0.4800",1949,1695,254,509616,502643,6973,209,140,69,,,0,,"0.0865","0.0311","0.0403","0.0330","0.1616","0.8697","0.9863","0.6699","0.9950","0.0000","""2026-02-10T07:40:35.000Z"""
"财经葛先生","7598546655796316928","黄金逼近5000！A股震荡！咋办","""2026-01-23T13:22:07.000Z""","""2026-01-23T15:16:03.000Z""",113,1518,1302,7784,7784,0,80,726,726,0,46,"389.00",17746,5354,5266,88,15,12,17,"26.8300","16.9800","7.3200",959,951,8,198182,195113,3069,60,60,0,,,0,,"0.3017","0.0028","0.1791","0.1356","0.9836","0.9917","0.9845","1.0000","1.0000","0.0000","""2026-02-10T07:41:13.000Z"""
"财经葛先生","7598387492013902630","黄金逼近5000！A股震荡！咋办","""2026-01-23T03:04:35.000Z""","""2026-01-23T03:58:48.000Z""",54,1613,1335,5151,5145,6,37,774,772,2,21,"257.00",10222,3934,3890,44,7,4,9,"17.6800","11.8300","5.6800",815,812,3,70758,70636,122,39,38,1,,,0,,"0.3849","0.0018","0.2072","0.1967","0.9888","0.9963","0.9983","0.9744","0.9974","0.0000","""2026-02-10T07:41:49.000Z"""
"财经葛先生","7598174666789128960","黄金、A股回调！咋办？","""2026-01-22T13:18:33.000Z""","""2026-01-22T14:33:41.000Z""",75,1776,1455,4974,4974,0,27,501,501,0,20,"248.00",15378,4679,4608,71,11,14,15,"22.3800","13.4700","6.4200",597,588,9,124778,122426,2352,47,45,2,,,0,,"0.3043","0.0024","0.1276","0.1071","0.9848","0.9849","0.9812","0.9574","1.0000","0.0000","""2026-02-10T07:42:26.000Z"""
"财经葛先生","7598016101009214258","黄金、A股回调！咋办？","""2026-01-22T03:03:29.000Z""","""2026-01-22T03:56:12.000Z""",52,1747,1438,4267,4262,5,13,713,709,4,10,"213.00",11266,4249,4171,78,3,3,3,"17.0300","11.7300","5.7000",738,736,2,74794,74793,1,26,26,0,,,0,,"0.3772","0.0007","0.1737","0.1678","0.9816","0.9973","1.0000","1.0000","0.9944","0.0000","""2026-02-10T07:43:04.000Z"""
"财经葛先生","7597802624015977268","黄金破4800，A股回调！能追吗？","""2026-01-21T13:14:57.000Z""","""2026-01-21T14:32:29.000Z""",77,2047,1622,6963,6963,0,165,535,535,0,40,"348.00",16889,5280,5186,94,21,11,25,"22.9800","13.0000","5.6700",797,797,0,197091,197058,33,65,63,2,,,0,,"0.3126","0.0040","0.1509","0.1013","0.9822","1.0000","0.9998","0.9692","1.0000","0.0000","""2026-02-10T07:43:39.000Z"""
"财经葛先生","7597644969813281546","黄金破4800，A股回调！能追吗？","""2026-01-21T03:03:18.000Z""","""2026-01-21T03:50:00.000Z""",46,1688,1423,6419,6415,4,28,680,677,3,14,"320.00",10392,4394,4286,108,10,4,7,"14.6300","9.8300","8.3000",945,939,6,90282,90247,35,40,40,0,,,0,,"0.4228","0.0023","0.2151","0.1548","0.9754","0.9937","0.9996","1.0000","0.9956","0.0000","""2026-02-10T07:44:15.000Z"""
"财经葛先生","7597434074910706484","黄金新高、A股回调！后市如何操作？","""2026-01-20T13:24:42.000Z""","""2026-01-20T14:44:34.000Z""",79,3630,2918,13025,13011,14,1079,1178,1173,5,299,"651.00",299385,42848,10163,32685,1159,20,248,"4.5300","11.0500","0.5200",1491,1328,163,269256,267595,1661,125,111,14,,,0,,"0.1431","0.0270","0.0348","0.0275","0.2372","0.8907","0.9938","0.8880","0.9958","0.0000","""2026-02-10T07:44:51.000Z"""
"财经葛先生","7597272410903169842","黄金新高、A股回调！后市如何操作？","""2026-01-20T02:57:31.000Z""","""2026-01-20T03:50:08.000Z""",52,1566,1261,6074,5813,261,46,828,824,4,22,"303.00",9958,3830,3736,94,8,2,9,"16.8500","11.2500","12.9300",861,858,3,91230,91225,5,17,17,0,,,0,,"0.3846","0.0021","0.2248","0.2162","0.9755","0.9965","0.9999","1.0000","0.9952","0.0000","""2026-02-10T07:45:26.000Z"""
"财经葛先生","7596903303666223898","黄金新高、A股回调！后市如何操作？","""2026-01-19T03:05:13.000Z""","""2026-01-19T03:59:26.000Z""",54,1509,1275,4332,4332,0,20,733,733,0,16,"216.00",10491,4219,4142,77,10,3,6,"15.3500","10.5500","6.1500",926,924,2,99218,99216,2,65,64,1,,,0,,"0.4022","0.0024","0.2195","0.1737","0.9817","0.9978","1.0000","0.9846","1.0000","0.0000","""2026-02-10T07:46:02.000Z"""
"财经葛先生","7596854615849716495","黄金、白银、A股回调！后市如何操作？","""2026-01-18T23:56:48.000Z""","""2026-01-19T00:56:05.000Z""",59,1331,1145,8099,8097,2,27,870,868,2,17,"404.00",10371,3840,3688,152,10,2,7,"16.8200","12.6700","13.8500",474,468,6,129099,129028,71,57,57,0,,,0,,"0.3703","0.0026","0.1234","0.2266","0.9604","0.9873","0.9995","1.0000","0.9977","0.0000","""2026-02-10T07:46:38.000Z"""
"财经葛先生","7595950089233582848","黄金、白银、A股回调！后市如何操作？","""2026-01-16T13:26:07.000Z""","""2026-01-16T14:38:11.000Z""",72,1939,1670,9094,9094,0,133,629,629,0,31,"454.00",15372,5256,5167,89,22,10,15,"21.9700","14.4200","10.9800",833,830,3,222364,221892,472,79,79,0,,,0,,"0.3419","0.0042","0.1585","0.1197","0.9831","0.9964","0.9979","1.0000","1.0000","0.0000","""2026-02-10T07:47:15.000Z"""
"财经葛先生","7595867740393491209","黄金、白银、A股回调！后市如何操作？","""2026-01-16T08:06:37.000Z""","""2026-01-16T08:37:43.000Z""",31,196,131,239,239,0,5,95,95,0,4,"11.00",5986,1595,1565,30,1,4,1,"2.3300","1.7500","1.0500",73,71,2,5386,5386,0,5,5,0,,,0,,"0.2665","0.0006","0.0458","0.0596","0.9812","0.9726","1.0000","1.0000","1.0000","0.0000","""2026-02-10T07:47:52.000Z"""
"财经葛先生","7595790527904172838","黄金、白银、A股回调！后市如何操作？","""2026-01-16T03:07:01.000Z""","""2026-01-16T03:57:13.000Z""",50,1608,1268,6347,6347,0,33,742,742,0,19,"317.00",10165,3983,3919,64,8,3,10,"15.1800","10.5000","6.0700",899,898,1,101367,101330,37,35,35,0,,,0,,"0.3918","0.0020","0.2257","0.1863","0.9839","0.9989","0.9996","1.0000","1.0000","0.0000","""2026-02-10T07:48:28.000Z"""
"财经葛先生","7595578578843028258","黄金、A股回调！后市如何操作？","""2026-01-15T13:24:26.000Z""","""2026-01-15T14:38:20.000Z""",73,2058,1747,8239,8228,11,108,797,795,2,38,"411.00",16057,5318,5226,92,30,6,29,"23.3500","13.9800","9.4500",836,832,4,287776,287668,108,113,113,0,,,0,,"0.3312","0.0056","0.1572","0.1499","0.9827","0.9952","0.9996","1.0000","0.9975","0.0000","""2026-02-10T07:49:08.000Z"""
"财经葛先生","7595417705529297674","黄金、A股回调！后市如何操作？","""2026-01-15T03:00:12.000Z""","""2026-01-15T03:46:09.000Z""",45,1895,1535,5441,5441,0,44,747,747,0,32,"272.00",10465,4482,4400,82,5,3,15,"14.8700","9.6300","5.7500",1077,1072,5,56984,56913,71,36,36,0,,,0,,"0.4283","0.0011","0.2403","0.1667","0.9817","0.9954","0.9988","1.0000","1.0000","0.0000","""2026-02-10T07:49:48.000Z"""
"财经葛先生","7595208076202953487","黄金历史新高！应该如何操作？","""2026-01-14T13:26:43.000Z""","""2026-01-14T14:35:27.000Z""",68,2110,1740,11027,11026,1,2242,682,681,1,44,"551.00",16578,5667,5556,111,18,10,22,"20.3200","13.4000","7.5800",873,868,5,154946,151291,3655,64,63,1,,,0,,"0.3418","0.0032","0.1540","0.1203","0.9804","0.9943","0.9764","0.9844","0.9985","0.0000","""2026-02-10T07:50:27.000Z"""
"财经葛先生","7595046608233188123","黄金、A股反弹！要追吗？","""2026-01-14T03:00:10.000Z""","""2026-01-14T03:50:48.000Z""",50,1763,1402,5782,5781,1,63,787,786,1,36,"289.00",10225,4296,4209,87,13,5,17,"15.6700","11.0300","4.8300",1089,1087,2,88614,87127,1487,45,45,0,,,0,,"0.4201","0.0030","0.2535","0.1832","0.9797","0.9982","0.9832","1.0000","0.9987","0.0000","""2026-02-10T07:51:17.000Z"""
"财经葛先生","7594834347534863156","CPI数据公布黄金是涨？是跌？","""2026-01-13T13:16:27.000Z""","""2026-01-13T14:23:29.000Z""",67,1969,1641,14225,14225,0,289,867,867,0,102,"711.00",16570,5583,5485,98,24,12,70,"18.7500","11.2500","8.5700",926,922,4,214115,212283,1832,77,77,0,,,0,,"0.3369","0.0043","0.1659","0.1553","0.9824","0.9957","0.9914","1.0000","1.0000","0.0000","""2026-02-10T07:51:55.000Z"""
"财经葛先生","7594674999437364018","卫星暴跌!黄金调整！","""2026-01-13T02:58:17.000Z""","""2026-01-13T03:45:46.000Z""",47,1734,1274,6404,6404,0,60,872,872,0,38,"320.00",10373,4456,4373,83,11,4,22,"12.6800","9.0500","3.8700",1244,1243,1,81391,81162,229,45,45,0,,,0,,"0.4296","0.0025","0.2792","0.1957","0.9814","0.9992","0.9972","1.0000","1.0000","0.0000","""2026-02-10T07:52:31.000Z"""
"财经葛先生","7594465712060631848","黄金又破历史新高，能追吗？","""2026-01-12T13:26:02.000Z""","""2026-01-12T14:38:03.000Z""",72,2341,1910,9984,9828,156,177,974,972,2,84,"499.00",16664,6174,6092,82,26,5,45,"21.2700","12.9800","12.5500",970,967,3,97629,97232,397,101,100,1,,,0,,"0.3705","0.0042","0.1571","0.1578","0.9867","0.9969","0.9959","0.9901","0.9979","0.0000","""2026-02-10T07:53:06.000Z"""
"财经葛先生","7594303888962046754","黄金又破历史新高，能追吗？","""2026-01-12T02:58:17.000Z""","""2026-01-12T03:48:48.000Z""",50,1576,1142,6345,6345,0,48,1019,1019,0,28,"317.00",10427,3836,3776,60,4,5,12,"14.2200","9.8300","7.1500",439,438,1,64836,64835,1,35,35,0,,,0,,"0.3679","0.0010","0.1144","0.2656","0.9844","0.9977","1.0000","1.0000","1.0000","0.0000","""2026-02-10T07:53:52.000Z"""
"财经葛先生","7593348792671963919","黄金第3次提高保证金！后市是涨？是跌？","""2026-01-09T13:11:43.000Z""","""2026-01-09T14:46:14.000Z""",94,2729,2002,21537,21532,5,298,903,901,2,116,"1076.00",21188,7572,7348,224,36,13,84,"23.5800","14.1500","10.2000",1239,1227,12,281811,280740,1071,98,96,2,,,0,,"0.3574","0.0048","0.1636","0.1193","0.9704","0.9903","0.9962","0.9796","0.9978","0.0000","""2026-02-10T07:54:27.000Z"""
"财经葛先生","7593190156794940210","黄金第3次提高保证金！后市是涨？是跌？","""2026-01-09T02:56:24.000Z""","""2026-01-09T03:46:37.000Z""",50,1615,1324,4151,4149,2,35,688,686,2,22,"207.00",10738,3974,3917,57,4,3,6,"15.8800","11.1500","7.5700",363,362,1,205552,204318,1234,26,26,0,,,0,,"0.3701","0.0010","0.0913","0.1731","0.9857","0.9972","0.9940","1.0000","0.9971","0.0000","""2026-02-10T07:55:02.000Z"""
"财经葛先生","7592983656782318351","彭博商品指数调整，后市是涨？是","""2026-01-08T13:34:55.000Z""","""2026-01-08T14:43:54.000Z""",68,1903,1641,8074,8072,2,74,593,592,1,44,"403.00",15826,5391,5261,130,10,11,21,"20.1800","13.7300","9.5700",781,777,4,109125,108966,159,53,53,0,,,0,,"0.3406","0.0019","0.1449","0.1100","0.9759","0.9949","0.9985","1.0000","0.9983","0.0000","""2026-02-10T07:55:37.000Z"""
"财经葛先生","7592825140465781542","黄金接近历史新高，后市是涨？是跌？","""2026-01-08T03:19:54.000Z""","""2026-01-08T04:05:41.000Z""",45,1661,1352,2411,2411,0,41,481,481,0,24,"120.00",10354,3873,3815,58,10,6,9,"15.4000","11.3800","8.1700",443,439,4,97471,97467,4,23,23,0,,,0,,"0.3741","0.0026","0.1144","0.1242","0.9850","0.9910","1.0000","1.0000","1.0000","0.0000","""2026-02-10T07:56:12.000Z"""
"财经葛先生","7592773979673660175","黄金接近历史新高，后市是涨？是跌？","""2026-01-08T00:01:22.000Z""","""2026-01-08T00:46:29.000Z""",45,1303,1074,3420,3419,1,106,513,512,1,24,"171.00",9790,3140,3106,34,6,2,10,"14.7000","11.2700","7.2000",328,327,1,62203,62185,18,22,21,1,,,0,,"0.3207","0.0019","0.1045","0.1634","0.9892","0.9970","0.9997","0.9545","0.9981","0.0000","""2026-02-10T07:57:27.000Z"""
"财经葛先生","7592611575731637027","黄金接近历史新高，后市是涨？是跌？","""2026-01-07T13:30:59.000Z""","""2026-01-07T14:48:28.000Z""",77,2335,1979,15906,15903,3,1144,1011,1010,1,98,"795.00",18390,6464,6327,137,30,12,48,"22.7800","15.2800","11.3000",966,958,8,176841,176169,672,80,79,1,,,0,,"0.3515","0.0046","0.1494","0.1564","0.9788","0.9917","0.9962","0.9875","0.9990","0.0000","""2026-02-10T07:58:11.000Z"""
"财经葛先生","7592452351055776538","黄金接近历史新高，后市是涨？是跌？","""2026-01-07T03:13:17.000Z""","""2026-01-07T03:56:16.000Z""",42,1848,1546,5380,5375,5,84,779,775,4,36,"269.00",10356,4082,4011,71,7,6,10,"15.5800","11.6800","9.6000",396,393,3,109290,109215,75,40,40,0,,,0,,"0.3942","0.0017","0.0970","0.1908","0.9826","0.9924","0.9993","1.0000","0.9949","0.0000","""2026-02-10T07:58:47.000Z"""
"财经葛先生","7592240157324479284","地缘事件频，黄金后市涨跌如何？","""2026-01-06T13:29:40.000Z""","""2026-01-06T14:56:42.000Z""",87,1938,1688,15418,15417,1,299,925,924,1,124,"770.00",16986,6026,5859,167,25,8,82,"23.3200","14.8800","8.5300",954,947,7,136645,136516,129,94,92,2,,,0,,"0.3548","0.0041","0.1583","0.1535","0.9723","0.9927","0.9991","0.9787","0.9989","0.0000","""2026-02-10T07:59:57.000Z"""
"财经葛先生","7592079631966702374","地缘事件频，黄金后市涨跌如何？","""2026-01-06T03:06:53.000Z""","""2026-01-06T03:53:57.000Z""",47,1901,1541,10964,10961,3,152,912,910,2,59,"548.00",12452,4477,4337,140,9,7,26,"15.7500","11.4000","9.8200",644,641,3,112534,111983,551,50,49,1,,,0,,"0.3595","0.0020","0.1438","0.2037","0.9687","0.9953","0.9951","0.9800","0.9978","0.0000","""2026-02-10T08:00:32.000Z"""
"财经葛先生","7591870514369432372","地缘事件频，黄金后市涨跌如何？","""2026-01-05T13:35:17.000Z""","""2026-01-05T15:09:10.000Z""",93,2357,2064,11641,11638,3,234,865,863,2,125,"582.00",20125,7014,6856,158,33,10,72,"26.3500","16.6700","9.5800",1182,1165,17,175827,175186,641,88,87,1,,,0,,"0.3485","0.0047","0.1685","0.1233","0.9775","0.9856","0.9964","0.9886","0.9977","0.0000","""2026-02-10T08:01:09.000Z"""
"财经葛先生","7591706574096206643","地缘事件频，黄金后市涨跌如何？","""2026-01-05T02:59:11.000Z""","""2026-01-05T03:51:58.000Z""",52,1941,1623,5737,5735,2,141,1052,1051,1,84,"286.00",12910,5004,4884,120,19,5,35,"16.3300","11.7800","5.3200",553,549,4,125412,125006,406,47,47,0,,,0,,"0.3876","0.0038","0.1105","0.2102","0.9760","0.9928","0.9968","1.0000","0.9990","0.0000","""2026-02-10T08:04:45.000Z"""
"财经葛先生","7591435910996036402","地缘事件频，黄金后市涨跌如何？","""2026-01-04T09:28:55.000Z""","""2026-01-04T10:29:18.000Z""",60,1560,1262,4072,4072,0,77,786,786,0,59,"203.00",14178,4698,4561,137,13,4,27,"15.6700","13.2000","5.1300",361,358,3,81473,81471,2,44,44,0,,,0,,"0.3314","0.0028","0.0768","0.1673","0.9708","0.9917","1.0000","1.0000","1.0000","0.0000","""2026-02-10T08:05:23.000Z"""
"财经葛先生","7591336151781231370","黄金白银剧烈波动，当下该怎么办？","""2026-01-04T03:01:45.000Z""","""2026-01-04T03:55:16.000Z""",53,1642,1389,5336,5336,0,132,1168,1168,0,77,"266.00",12272,4426,4289,137,14,2,25,"16.2200","13.9200","6.8000",369,365,4,85255,85255,0,38,37,1,,,0,,"0.3607","0.0032","0.0834","0.2639","0.9690","0.9892","1.0000","0.9737","1.0000","0.0000","""2026-02-10T08:06:00.000Z"""
"财经葛先生","7590031856293415732","黄金白银剧烈波动，当下该怎么办？","""2025-12-31T14:40:26.000Z""","""2025-12-31T16:01:55.000Z""",81,7485,5601,13245,13211,34,832,983,963,20,396,"662.00",583190,102232,14152,88080,3083,25,308,"3.5500","13.9200","0.8200",2494,1935,559,141928,139279,2649,224,174,50,,,0,,"0.1753","0.0302","0.0244","0.0096","0.1384","0.7759","0.9813","0.7768","0.9797","0.0000","""2026-02-10T08:06:41.000Z"""
"财经葛先生","7589950881609550643","黄金白银剧烈波动，当下该怎么办？","""2025-12-31T09:26:18.000Z""","""2025-12-31T10:13:30.000Z""",47,1909,1628,3393,3393,0,167,545,545,0,88,"169.00",13978,4810,4617,193,16,2,69,"15.1000","11.9200","5.4000",614,603,11,74286,74263,23,31,31,0,,,0,,"0.3441","0.0033","0.1277","0.1133","0.9599","0.9821","0.9997","1.0000","1.0000","0.0000","""2026-02-10T08:07:21.000Z"""
"财经葛先生","7589849230676609838","黄金白银剧烈波动，当下该怎么办？","""2025-12-31T02:51:45.000Z""","""2025-12-31T03:43:48.000Z""",52,2208,1748,6217,6217,0,103,778,778,0,60,"310.00",13070,4981,4810,171,19,2,45,"17.5500","12.3300","7.4200",603,597,6,62344,62271,73,59,59,0,,,0,,"0.3811","0.0038","0.1211","0.1562","0.9657","0.9900","0.9988","1.0000","1.0000","0.0000","""2026-02-10T08:08:02.000Z"""
"财经葛先生","7589657523565775668","黄金白银剧烈波动，当下该怎么办？","""2025-12-30T14:27:51.000Z""","""2025-12-30T15:35:39.000Z""",67,2916,2200,5499,5499,0,315,446,446,0,63,"274.00",16234,6285,6045,240,36,10,54,"23.0300","14.7800","8.6000",1006,993,13,93916,92876,1040,89,88,1,,,0,,"0.3872","0.0057","0.1601","0.0710","0.9618","0.9871","0.9889","0.9888","1.0000","0.0000","""2026-02-10T15:45:48.000Z"""
"财经葛先生","7589583542263270154","黄金白银剧烈波动，当下该怎么办？","""2025-12-30T09:40:47.000Z""","""2025-12-30T10:13:40.000Z""",32,1722,1357,2015,2014,1,83,390,389,1,58,"100.00",10317,3878,3773,105,14,4,43,"10.9800","9.0200","4.8300",339,331,8,64124,64122,2,15,15,0,,,0,,"0.3759","0.0036","0.0874","0.1006","0.9729","0.9764","1.0000","1.0000","0.9974","0.0000","""2026-02-10T08:10:00.000Z"""
"财经葛先生","7589480169040169779","黄金白银剧烈波动，当下该怎么办？","""2025-12-30T02:59:39.000Z""","""2025-12-30T03:47:01.000Z""",47,2053,1745,3953,3910,43,56,523,511,12,32,"197.00",12870,5335,4903,432,16,3,20,"14.7000","10.8700","7.0800",583,543,40,35709,34687,1022,63,58,5,,,2833,2070,"0.4145","0.0030","0.1093","0.0980","0.9190","0.9314","0.9714","0.9206","0.9771","0.5778","""2025-12-30T07:17:30.000Z"""
"财经葛先生","7589287334995659520","黄金白银剧烈波动，当下该怎么","""2025-12-29T14:31:21.000Z""","""2025-12-29T17:07:04.000Z""",155,10813,7841,17625,12261,5364,6228,3604,1534,2070,2522,"881.00",874877,106719,12065,94654,10907,55,2265,"10.2800","21.4300","4.9300",6967,2343,4624,380403,267633,112770,1022,280,742,,,4740,7325,"0.1220","0.1022","0.0653","0.0338","0.1131","0.3363","0.7036","0.2740","0.4256","0.3929","""2025-12-30T02:08:38.000Z"""
"财经葛先生","7589210204483373851","黄金白银剧烈波动，当下该怎么操作？","""2025-12-29T09:31:58.000Z""","""2025-12-29T10:20:49.000Z""",48,1833,1416,6660,6647,13,48,754,753,1,29,"333.00",10175,3996,3913,83,15,3,10,"16.6300","12.7300","6.8000",431,427,4,88158,87571,587,29,29,0,,,2603,1310,"0.3927","0.0038","0.1079","0.1887","0.9792","0.9907","0.9933","1.0000","0.9987","0.6652","""2025-12-30T02:09:52.000Z"""
"财经葛先生","7589109545159428890","黄金白银剧烈波动，当下该怎么操作？","""2025-12-29T03:01:26.000Z""","""2025-12-29T03:48:46.000Z""",47,1377,1121,7375,7375,0,31,995,995,0,23,"368.00",8326,3163,3110,53,13,1,7,"16.0300","11.1700","9.8000",314,312,2,74702,74118,584,24,24,0,,,2083,1027,"0.3799","0.0041","0.0993","0.3146","0.9832","0.9936","0.9922","1.0000","1.0000","0.6698","""2025-12-30T02:10:32.000Z"""
"财经葛先生","7587995752866057006","黄金突破历史新高，还能追吗？","""2025-12-26T02:59:20.000Z""","""2025-12-26T03:40:57.000Z""",41,1391,1108,5808,5806,2,46,751,749,2,21,"290.00",8270,3234,3125,109,5,4,7,"13.5800","9.6300","7.7200",291,290,1,102619,102618,1,17,17,0,,,2081,1044,"0.3911","0.0015","0.0900","0.2322","0.9663","0.9966","1.0000","1.0000","0.9973","0.6659","""2025-12-30T02:11:11.000Z"""
