账号名称,直播id,直播标题,开播时间,关播时间,直播时长,峰值人数,平均人数,收获音浪,粉丝音浪,非粉音浪,首次送礼用户音浪,送礼人数,送礼粉丝人数,送礼非粉人数,首次送礼人数,预计收入,曝光人数,观看人数,观看粉丝人数,观看非粉人数,涨粉人数,掉粉人数,加团人数,人均停留时长,粉丝人均停留时长,非粉人均停留时长,评论人数,评论粉丝人数,评论非粉人数,点赞次数,点赞粉丝次数,点赞非粉次数,分享次数,分享粉丝次数,分享非粉次数,曝光分布,观看分布,群内粉丝,群外粉丝,观看率,涨粉率,评论率,送礼率,粉丝观看率,粉丝评论率,粉丝点赞率,粉丝分享率,粉丝送礼率,群内粉丝率,创建时间
财经葛先生,7560627436254251827,"今天A股为什么没有大跌？！",2025-10-13 08:56:22,2025-10-13 08:56:22,0,,,,,,,,,,,,,197,,,,,,99,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-13 08:56:22
财经葛先生,7560643258989202186,"",2025-10-13 09:57:45,2025-10-13 09:57:45,0,,,,,,,,,,,,,200,,,,,,94,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-13 09:57:45
财经葛先生,7560980379551304486,"",2025-10-14 07:45:55,2025-10-14 07:45:55,0,,,,,,,,,,,,,1,,,,,,181,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-14 07:45:55
财经葛先生,7560982127495613234,"",2025-10-14 07:52:47,2025-10-14 07:52:47,0,,,,,,,,,,,,,2,,,,,,71,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-14 07:52:47
财经葛先生,7560982773930969865,"",2025-10-14 07:55:06,2025-10-14 07:55:06,0,,,,,,,,,,,,,2,,,,,,24,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-14 07:55:06
财经葛先生,7560984969993472794,"",2025-10-14 08:03:36,2025-10-14 08:03:36,0,,,,,,,,,,,,,33,,,,,,34,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-14 08:03:36
财经葛先生,7560987838796401459,"今天A股为什么没有大跌？！",2025-10-14 08:14:59,2025-10-14 08:14:59,0,,,,,,,,,,,,,198,,,,,,135,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-14 08:14:59
财经葛先生,7561290220033805094,"今天A股为什么没有大跌？！",2025-10-15 03:48:17,2025-10-15 03:48:17,0,,,,,,,,,,,,,200,,,,,,114,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-15 03:48:17
财经葛先生,7561382061320194866,"今天A股大盘涨的太好了",2025-10-15 09:44:35,2025-10-15 09:44:35,0,,,,,,,,,,,,,200,,,,,,148,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-15 09:44:35
财经葛先生,7561747436910857011,"",2025-10-16 09:22:36,2025-10-16 09:22:36,0,,,,,,,,,,,,,1,,,,,,84,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-16 09:22:36
财经葛先生,7561748558915980082,"大盘好，个股不给力？",2025-10-16 09:26:58,2025-10-16 09:26:58,0,,,,,,,,,,,,,160,,,,,,31,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-16 09:26:58
财经葛先生,7562012633335876402,"大盘好，个股不给力？",2025-10-17 02:31:25,2025-10-17 02:31:25,0,,,,,,,,,,,,,107,,,,,,71,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-17 02:31:25
财经葛先生,7563242880010029833,"行情反弹，明天大盘怎么走",2025-10-20 10:05:35,2025-10-20 10:05:35,0,,,,,,,,,,,,,198,,,,,,55,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-20 10:05:35
财经葛先生,7563600416953453362,"行情反弹，明天大盘怎么走",2025-10-21 09:13:06,2025-10-21 09:13:06,0,,,,,,,,,,,,,199,,,,,,108,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-21 09:13:06
财经葛先生,7563859189496335114,"行情反弹，明天大盘怎么走",2025-10-22 01:57:13,2025-10-22 01:57:13,0,,,,,,,,,,,,,198,,,,,,122,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-22 01:57:13
财经葛先生,7563930443058268955,"黄金大跌，被套的怎么办",2025-10-22 06:33:36,2025-10-22 06:33:36,0,,,,,,,,,,,,,201,,,,,,434,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-22 06:33:36
财经葛先生,7563975597136153353,"黄金大跌，被套的怎么办",2025-10-22 09:29:01,2025-10-22 09:29:01,0,,,,,,,,,,,,,226,,,,,,1307,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-22 09:29:01
财经葛先生,7564298167181675291,"黄金大跌，被套的怎么办",2025-10-23 06:20:28,2025-10-23 06:20:28,0,,,,,,,,,,,,,228,,,,,,1560,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-23 06:20:28
财经葛先生,7564613157826693898,"黄金止跌，A股回涨，短期怎么操作",2025-10-24 02:42:59,2025-10-24 02:42:59,0,,,,,,,,,,,,,221,,,,,,1327,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-24 02:42:59
财经葛先生,7564719063692266250,"黄金止跌，A股回涨，短期怎么操作",2025-10-24 09:34:01,2025-10-24 09:34:01,0,,,,,,,,,,,,,229,,,,,,1524,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-24 09:34:01
财经葛先生,7565772119393553162,"黄金止跌，A股回涨，短期怎么操作",2025-10-27 05:40:20,2025-10-27 05:40:20,0,,,,,,,,,,,,,203,,,,,,585,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-27 05:40:20
财经葛先生,7565838075428129587,"黄金止跌，A股回涨，短期怎么操作",2025-10-27 09:56:12,2025-10-27 09:56:12,0,,,,,,,,,,,,,206,,,,,,1103,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-27 09:56:12
财经葛先生,7566096761018682150,"",2025-10-28 02:40:12,2025-10-28 02:40:12,0,,,,,,,,,,,,,199,,,,,,106,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-28 02:40:12
财经葛先生,7566103790605077257,"A股4000点，重点后续怎么走",2025-10-28 03:07:23,2025-10-28 03:07:23,0,,,,,,,,,,,,,199,,,,,,181,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-28 03:07:23
财经葛先生,7566190820509190938,"黄金跌破900，重点后续怎么走",2025-10-28 08:45:07,2025-10-28 08:45:07,0,,,,,,,,,,,,,266,,,,,,1250,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-28 08:45:07
财经葛先生,7566209926905760550,"",2025-10-28 09:59:06,2025-10-28 09:59:06,0,,,,,,,,,,,,,1,,,,,,32,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-28 09:59:06
财经葛先生,7566508125004516123,"黄金跌破900，重点后续怎么走",2025-10-29 05:16:20,2025-10-29 05:16:20,0,,,,,,,,,,,,,231,,,,,,1683,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-29 05:16:20
财经葛先生,7566572842110290698,"黄金跌破900，重点后续怎么走",2025-10-29 09:27:32,2025-10-29 09:27:32,0,,,,,,,,,,,,,269,,,,,,1387,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-29 09:27:32
财经葛先生,7566845547728554803,"黄金跌破900，重点后续怎么走",2025-10-30 03:05:49,2025-10-30 03:05:49,0,,,,,,,,,,,,,363,,,,,,1170,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-30 03:05:49
财经葛先生,7566944523796974346,"黄金跌破900，重点后续怎么走",2025-10-30 09:29:54,2025-10-30 09:29:54,0,,,,,,,,,,,,,375,,,,,,1307,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-30 09:29:54
财经葛先生,7567215480340171558,"黄金跌破900，重点后续怎么走",2025-10-31 03:01:10,2025-10-31 03:01:10,0,,,,,,,,,,,,,423,,,,,,1207,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-31 03:01:10
财经葛先生,7567320111095663406,"黄金跌破900，重点后续怎么走",2025-10-31 09:47:18,2025-10-31 09:47:18,0,,,,,,,,,,,,,409,,,,,,1406,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-10-31 09:47:18
财经葛先生,7568366592271141682,"黄金跌破900，重点后续怎么走",2025-11-03 05:28:13,2025-11-03 05:28:13,0,,,,,,,,,,,,,386,,,,,,1245,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-03 05:28:13
财经葛先生,7568432854212873010,"黄金跌破900，重点后续怎么走",2025-11-03 09:45:19,2025-11-03 09:45:19,0,,,,,,,,,,,,,366,,,,,,1582,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-03 09:45:19
财经葛先生,7568745702857706250,"黄金跌破900，重点后续怎么走",2025-11-04 05:59:10,2025-11-04 05:59:10,0,,,,,,,,,,,,,390,,,,,,1250,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-04 05:59:10
财经葛先生,7568800943656291082,"黄金跌破900，重点后续怎么走",2025-11-04 09:33:35,2025-11-04 09:33:35,0,,,,,,,,,,,,,368,,,,,,1392,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-04 09:33:35
财经葛先生,7569088865785350938,"黄金跌破900，重点后续怎么走",2025-11-05 04:10:56,2025-11-05 04:10:56,0,,,,,,,,,,,,,372,,,,,,1721,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-05 04:10:56
财经葛先生,7569173277944613641,"黄金跌破900，重点后续怎么走",2025-11-05 09:38:31,2025-11-05 09:38:31,0,,,,,,,,,,,,,363,,,,,,1638,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-05 09:38:31
财经葛先生,7569459058191272730,"黄金跌破900，重点后续怎么走",2025-11-06 04:07:36,2025-11-06 04:07:36,0,,,,,,,,,,,,,355,,,,,,1657,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-06 04:07:36
财经葛先生,7569539863188441906,"黄金跌破900，重点后续怎么走",2025-11-06 09:21:08,2025-11-06 09:21:08,0,,,,,,,,,,,,,353,,,,,,1594,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-06 09:21:08
财经葛先生,7569917400658135834,"黄金跌破900，重点后续怎么走",2025-11-07 09:46:07,2025-11-07 09:46:07,0,,,,,,,,,,,,,359,,,,,,1441,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-07 09:46:07
财经葛先生,7570940887023274762,"黄金跌破900，重点后续怎么走",2025-11-10 03:57:51,2025-11-10 03:57:51,0,,,,,,,,,,,,,370,,,,,,1728,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-10 03:57:51
财经葛先生,7571026884734044974,"黄金跌破900，重点后续怎么走",2025-11-10 09:31:22,2025-11-10 09:31:22,0,,,,,,,,,,,,,367,,,,,,1739,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-10 09:31:22
财经葛先生,7571334615017720586,"黄金再次直线飙升，怎么操",2025-11-11 05:25:37,2025-11-11 05:25:37,0,,,,,,,,,,,,,357,,,,,,1305,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-11 05:25:37
财经葛先生,7571345498808994570,"黄金再次直线飙升，怎么操",2025-11-11 06:07:49,2025-11-11 06:07:49,0,,,,,,,,,,,,,241,,,,,,553,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-11 06:07:49
财经葛先生,7571407393607797514,"黄金再次直线飙升，怎么操",2025-11-11 10:08:01,2025-11-11 10:08:01,0,,,,,,,,,,,,,373,,,,,,1846,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-11 10:08:01
财经葛先生,7571655941725162250,"黄金再次直线飙升，怎么操",2025-11-12 02:12:34,2025-11-12 02:12:34,0,,,,,,,,,,,,,365,,,,,,1358,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-12 02:12:34
财经葛先生,7571708260661283611,"黄金再次直线飙升，怎么操",2025-11-12 05:35:30,2025-11-12 05:35:30,0,,,,,,,,,,,,,476,,,,,,1221,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-12 05:35:30
财经葛先生,7571772069168302886,"黄金再次直线飙升，怎么操",2025-11-12 09:43:13,2025-11-12 09:43:13,0,,,,,,,,,,,,,488,,,,,,1556,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-12 09:43:13
财经葛先生,7572041151004363570,"黄金再次冲上960，该解套了吧",2025-11-13 03:07:20,2025-11-13 03:07:20,0,,,,,,,,,,,,,499,,,,,,1389,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-13 03:07:20
财经葛先生,7572109047587932979,"黄金再次冲上960，该解套了吧",2025-11-13 07:30:38,2025-11-13 07:30:38,0,,,,,,,,,,,,,493,,,,,,1337,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-13 07:30:38
财经葛先生,7572144483341519642,"黄金再次冲上960，该解套了吧",2025-11-13 09:48:27,2025-11-13 09:48:27,0,,,,,,,,,,,,,519,,,,,,1307,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-13 09:48:27
财经葛先生,7572448631758424841,"黄金再次冲上960，该解套了吧",2025-11-14 05:28:31,2025-11-14 05:28:31,0,,,,,,,,,,,,,515,,,,,,1436,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-14 05:28:31
财经葛先生,7572511495724092187,"黄金高位震荡，下周怎么做？",2025-11-14 09:32:22,2025-11-14 09:32:22,0,,,,,,,,,,,,,528,,,,,,1652,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-14 09:32:22
财经葛先生,7573544273522592550,"黄金高位震荡，下周怎么做？",2025-11-17 04:20:23,2025-11-17 04:20:23,0,,,,,,,,,,,,,507,,,,,,1428,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-17 04:20:23
财经葛先生,7573628185519147822,"黄金击穿关键点位933！",2025-11-17 09:45:51,2025-11-17 09:45:51,0,,,,,,,,,,,,,520,,,,,,1432,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-17 09:45:51
财经葛先生,7573896451491629875,"黄金击穿关键点位914！",2025-11-18 03:06:53,2025-11-18 03:06:53,0,,,,,,,,,,,,,514,,,,,,1331,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-18 03:06:53
财经葛先生,7573995084599364361,"黄金击穿关键点位914！",2025-11-18 09:29:39,2025-11-18 09:29:39,0,,,,,,,,,,,,,527,,,,,,1359,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-18 09:29:39
财经葛先生,7574266247131433737,"黄金重回930，要跑吗？",2025-11-19 03:01:46,2025-11-19 03:01:46,0,,,,,,,,,,,,,535,,,,,,1398,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-19 03:01:46
财经葛先生,7574366193751280394,"黄金重回930，要跑吗？",2025-11-19 09:29:35,2025-11-19 09:29:35,0,,,,,,,,,,,,,533,,,,,,1313,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-19 09:29:35
财经葛先生,7574637730036599579,"黄金重回930，要跑吗？",2025-11-20 03:03:22,2025-11-20 03:03:22,0,,,,,,,,,,,,,540,,,,,,1425,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-20 03:03:22
财经葛先生,7574737933693930267,"",2025-11-20 09:32:14,2025-11-20 09:32:14,0,,,,,,,,,,,,,1,,,,,,53,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-20 09:32:14
财经葛先生,7574739848716684059,"黄金重回930，要跑吗？",2025-11-20 09:39:42,2025-11-20 09:39:42,0,,,,,,,,,,,,,536,,,,,,1553,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-20 09:39:42
财经葛先生,7575009125877238578,"黄金震荡，A股破位，请管住手？",2025-11-21 03:04:44,2025-11-21 03:04:44,0,,,,,,,,,,,,,510,,,,,,1291,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-21 03:04:44
财经葛先生,7575108656333638438,"黄金震荡，A股破位，请管住手？",2025-11-21 09:30:59,2025-11-21 09:30:59,0,,,,,,,,,,,,,535,,,,,,1534,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-21 09:30:59
财经葛先生,7576122565450533659,"黄金震荡，A股破位，请管住手？",2025-11-24 03:05:15,2025-11-24 03:05:15,0,,,,,,,,,,,,,533,,,,,,1300,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-24 03:05:15
财经葛先生,7576221447371164443,"黄金震荡，A股破位，请管住手？",2025-11-24 09:29:06,2025-11-24 09:29:06,0,,,,,,,,,,,,,502,,,,,,1593,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-24 09:29:06
财经葛先生,7576491569264462638,"黄金震荡，A股破位，请管住手？",2025-11-25 02:57:12,2025-11-25 02:57:12,0,,,,,,,,,,,,,537,,,,,,1555,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-25 02:57:12
财经葛先生,7576599703513500467,"黄金震荡，A股破位，请管住手？",2025-11-25 09:56:47,2025-11-25 09:56:47,0,,,,,,,,,,,,,553,,,,,,1491,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-25 09:56:47
财经葛先生,7576864332785781530,"黄金震荡，A股破位，请管住手？",2025-11-26 03:03:48,2025-11-26 03:03:48,0,,,,,,,,,,,,,549,,,,,,1390,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-26 03:03:48
财经葛先生,7576965400257186569,"黄金震荡，A股破位，请管住手？",2025-11-26 09:35:51,2025-11-26 09:35:51,0,,,,,,,,,,,,,547,,,,,,1384,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-26 09:35:51
财经葛先生,7577235445688421130,"黄金重回940！接下来怎么操作？",2025-11-27 03:03:54,2025-11-27 03:03:54,0,,,,,,,,,,,,,467,,,,,,1657,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-27 03:03:54
财经葛先生,7577334782481271562,"黄金重回940！接下来怎么操作？",2025-11-27 09:29:22,2025-11-27 09:29:22,0,,,,,,,,,,,,,437,,,,,,1590,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-27 09:29:22
财经葛先生,7577605252440492809,"黄金重回940！接下来怎么操作？",2025-11-28 02:58:53,2025-11-28 02:58:53,0,,,,,,,,,,,,,544,,,,,,1352,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-28 02:58:53
财经葛先生,7577698076203191091,"黄金重回940！接下来怎么操作？",2025-11-28 08:59:04,2025-11-28 08:59:04,0,,,,,,,,,,,,,541,,,,,,1468,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-28 08:59:04
财经葛先生,7577788630769666851,"黄金重回940！接下来怎么操作？",2025-11-28 14:50:25,2025-11-28 14:50:25,0,,,,,,,,,,,,,413,,,,,,990,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-11-28 14:50:25
财经葛先生,7578703628270062345,"黄金重回940！接下来怎么操作？",2025-12-01 02:01:00,2025-12-01 02:01:00,0,,,,,,,,,,,,,527,,,,,,1327,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-01 02:01:00
财经葛先生,7578819738676005682,"黄金重回940！接下来怎么操作？",2025-12-01 09:31:44,2025-12-01 09:31:44,0,,,,,,,,,,,,,543,,,,,,1483,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-01 09:31:44
财经葛先生,7579091923383044902,"黄金关键点位4224，未来怎么走？",2025-12-02 03:08:03,2025-12-02 03:08:03,0,,,,,,,,,,,,,540,,,,,,1336,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-02 03:08:03
财经葛先生,7579196556327357235,"黄金关键点位4224，未来怎么走？",2025-12-02 09:54:07,2025-12-02 09:54:07,0,,,,,,,,,,,,,560,,,,,,1479,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-02 09:54:07
财经葛先生,7579462510882048778,"黄金关键点位4224，未来怎么走？",2025-12-03 03:06:05,2025-12-03 03:06:05,0,,,,,,,,,,,,,564,,,,,,1366,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-03 03:06:05
财经葛先生,7579561067710253851,"黄金关键点位4224，未来怎么走？",2025-12-03 09:28:25,2025-12-03 09:28:25,0,,,,,,,,,,,,,214,,,,,,58,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-03 09:28:25
财经葛先生,7579561747118213914,"黄金关键点位4224，未来怎么走？",2025-12-03 09:31:02,2025-12-03 09:31:02,0,,,,,,,,,,,,,206,,,,,,41,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-03 09:31:02
财经葛先生,7579562244042771210,"黄金关键点位4224，未来怎么走？",2025-12-03 09:32:59,2025-12-03 09:32:59,0,,,,,,,,,,,,,511,,,,,,1354,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-03 09:32:59
财经葛先生,7579832554883189542,"黄金关键点位4224，未来怎么走？",2025-12-04 03:01:55,2025-12-04 03:01:55,0,,,,,,,,,,,,,558,,,,,,1369,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-04 03:01:55
财经葛先生,7579932321034373914,"黄金跌破关键点位4224，未来怎么走？",2025-12-04 09:29:12,2025-12-04 09:29:12,0,,,,,,,,,,,,,552,,,,,,1428,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-04 09:29:12
财经葛先生,7580305377611238154,"黄金跌破关键点位4224，未来怎么走？",2025-12-05 09:36:48,2025-12-05 09:36:48,0,,,,,,,,,,,,,487,,,,,,1557,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-05 09:36:48
财经葛先生,7581331570879990537,"黄金跌破关键点位4224，未来怎么走？",2025-12-08 03:59:08,2025-12-08 03:59:08,0,,,,,,,,,,,,,379,,,,,,1695,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-08 03:59:08
财经葛先生,7581421285935811354,"黄金跌破关键点位4200，未来怎么走？",2025-12-08 09:47:02,2025-12-08 09:47:02,0,,,,,,,,,,,,,366,,,,,,1906,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-08 09:47:02
财经葛先生,7581690671384382258,"黄金跌破关键点位4200，未来怎么走？",2025-12-09 03:12:25,2025-12-09 03:12:25,0,,,,,,,,,,,,,358,,,,,,1746,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-09 03:12:25
财经葛先生,7581778988598758184,"",2025-12-09 08:55:12,2025-12-09 08:55:12,0,,,,,,,,,,,,,1,,,,,,40,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-09 08:55:12
财经葛先生,7581787554309557001,"黄金跌破关键点位4200，未来怎么走？",2025-12-09 09:28:16,2025-12-09 09:28:16,0,,,,,,,,,,,,,387,,,,,,2035,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-09 09:28:16
财经葛先生,7582058464957254426,"黄金关键点位4200，未来怎么走？",2025-12-10 02:59:33,2025-12-10 02:59:33,0,,,,,,,,,,,,,383,,,,,,1956,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-10 02:59:33
财经葛先生,7582160804116515630,"黄金关键点位4220，未来怎么走？",2025-12-10 09:36:49,2025-12-10 09:36:49,0,,,,,,,,,,,,,402,,,,,,1849,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-10 09:36:49
财经葛先生,7582430301226470195,"美联储降息，黄金短期怎么走？",2025-12-11 03:02:31,2025-12-11 03:02:31,0,,,,,,,,,,,,,392,,,,,,1782,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-11 03:02:31
财经葛先生,7582800713844001588,"美联储降息，黄金短期怎么走？",2025-12-12 02:59:44,2025-12-12 02:59:44,0,,,,,,,,,,,,,403,,,,,,2015,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-12 02:59:44
财经葛先生,7582901986786429705,"黄金冲上4300，短期怎么走？",2025-12-12 09:32:57,2025-12-12 09:32:57,0,,,,,,,,,,,,,531,,,,,,1758,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-12 09:32:57
财经葛先生,7583928785603808027,"黄金冲上4300，短期怎么走？",2025-12-15 03:57:28,2025-12-15 03:57:28,0,,,,,,,,,,,,,441,,,,,,2064,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-15 03:57:28
财经葛先生,7584014219830610714,"黄金冲上4300，短期怎么走？",2025-12-15 09:29:02,2025-12-15 09:29:02,0,,,,,,,,,,,,,414,,,,,,2407,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-15 09:29:02
财经葛先生,7584388775183158062,"黄金跌破4300，短期怎么走？",2025-12-16 09:42:19,2025-12-16 09:42:19,0,,,,,,,,,,,,,564,,,,,,1545,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-16 09:42:19
财经葛先生,7584656069167811374,"黄金冲破4320，短期怎么走？",2025-12-17 02:59:37,2025-12-17 02:59:37,0,,,,,,,,,,,,,382,,,,,,1871,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-17 02:59:37
财经葛先生,7584756986638600986,"黄金冲破4320，短期怎么走？",2025-12-17 09:31:13,2025-12-17 09:31:13,0,,,,,,,,,,,,,383,,,,,,2033,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-17 09:31:13
财经葛先生,7585027592213383963,"黄金冲破4320，短期怎么走？",2025-12-18 03:01:19,2025-12-18 03:01:19,0,,,,,,,,,,,,,452,,,,,,1645,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-18 03:01:19
财经葛先生,7585128519575931686,"今夜重磅数据公布！会如何影响黄金呢？",2025-12-18 09:33:13,2025-12-18 09:33:13,0,,,,,,,,,,,,,388,,,,,,2131,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-18 09:33:13
财经葛先生,7585398607126219571,"黄金新高一步之遥，当下应该怎么操作呢",2025-12-19 03:01:00,2025-12-19 03:01:00,0,,,,,,,,,,,,,375,,,,,,1940,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-19 03:01:00
财经葛先生,7585499569523231514,"黄金新高一步之遥，当下应该怎么操作呢",2025-12-19 09:32:46,2025-12-19 09:32:46,0,,,,,,,,,,,,,425,,,,,,1867,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-19 09:32:46
财经葛先生,7586493254011669257,"黄金突破历史新高！还能追吗？",2025-12-22 01:48:58,2025-12-22 01:48:58,0,,,,,,,,,,,,,389,,,,,,1998,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-22 01:48:58
财经葛先生,7586527091991448358,"黄金突破历史新高！还能追吗？",2025-12-22 04:00:04,2025-12-22 04:00:04,0,,,,,,,,,,,,,393,,,,,,2230,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-22 04:00:04
财经葛先生,7586612327633668910,"黄金突破历史新高！还能追吗？",2025-12-22 09:31:02,2025-12-22 09:31:02,0,,,,,,,,,,,,,536,,,,,,1699,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-22 09:31:02
财经葛先生,7586861242698386202,"黄金突破历史新高！还能追吗？",2025-12-23 01:37:01,2025-12-23 01:37:01,0,,,,,,,,,,,,,399,,,,,,1754,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-23 01:37:01
财经葛先生,7586898409565145907,"黄金突破历史新高！还能追吗？",2025-12-23 04:00:59,2025-12-23 04:00:59,0,,,,,,,,,,,,,557,,,,,,1506,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-23 04:00:59
财经葛先生,7586985488351775534,"黄金突破历史新高！还能追吗？",2025-12-23 09:39:00,2025-12-23 09:39:00,0,,,,,,,,,,,,,551,,,,,,1354,,,,,,,,,,,,{},{},,,,,,,,,,,,,2025-12-23 09:39:00
